TradDate,Brent,RBOB,WTI,Corn,Gold,Soybean,JPYLibor,USDLibor,EURUSD
20140804,105.41,2.7249,98.29,358.75,1287.7,1232.5,0.067,0.09,1.34205
20140805,104.61,2.7155,97.38,356.25,1284,1222.75,0.072,0.09,1.3376
20140806,104.59,2.7397,96.92,363.25,1306.7,1237,0.069,0.09,1.33834
20140807,105.44,2.7723,97.34,359.5,1310.8,1250,0.07,0.09,1.3365
20140808,105.02,2.7537,97.65,351.75,1308.9,1284.75,0.068,0.09,1.3411
20140811,104.68,2.7525,98.08,356.75,1308.5,1314.75,0.066,0.09,1.3385
20140812,103.02,2.7345,97.37,358.5,1308.8,1290,0.067,0.09,1.33699
20140813,104.28,2.7544,97.59,358,1312.8,1264.5,0.067,0.09,1.33645
20140814,102.07,2.6666,95.58,362,1313.9,1224.5,0.068,0.09,1.33652
20140815,103.53,2.6986,97.35,365.75,1304.5,1102.5,0.068,0.09,1.34
20140818,101.6,2.656,96.41,360.75,1297.7,1115.5,0.066,0.09,1.3364
20140819,101.56,2.6954,94.48,362.5,1295.1,1120.25,0.067,0.09,1.33205
20140820,102.28,2.7126,93.45,359.5,1293.4,1119.75,0.073,0.09,1.32598
20140821,102.63,2.7475,93.96,362.25,1273.7,1136.25,0.067,0.09,1.32808
20140822,102.29,2.7384,93.65,365.5,1278.6,1166,0.068,0.09,1.324
20140825,102.65,2.7497,93.35,360,1277.3,1125.75,0.068,0.09,1.31928
20140826,102.5,2.7631,93.86,356,1283.8,1075.5,0.071,0.09,1.31678
20140827,102.72,2.7459,93.88,356,1281.9,1085.75,0.067,0.09,1.3193
20140828,102.46,2.7527,94.55,361.75,1288.7,1073.75,0.074,0.09,1.31822
20140829,103.19,2.6229,95.96,359,1285.8,1089.5,0.07,0.07,1.31333
20140902,100.34,2.543,92.88,355.75,1263.7,1097.25,0.07,0.09,1.31336
20140903,102.77,2.62,95.54,341.25,1268.9,1080.75,0.07,0.09,1.315
20140904,101.83,2.5999,94.45,335.75,1265.1,1064.25,0.074,0.09,1.29443
20140905,100.82,2.5834,93.29,346.5,1265.8,1085.5,0.07,0.09,1.29525
20140908,100.2,2.5619,92.66,339.25,1252.7,1090.75,0.067,0.09,1.28963
20140909,99.16,2.5484,92.75,336.25,1246.8,1076.5,0.067,0.09,1.29372
20140910,98.04,2.5265,91.67,338.75,1243.5,1071,0.071,0.09,1.2917
20140911,98.08,2.5241,92.83,331.75,1237.4,1061.5,0.067,0.09,1.29248
20140912,97.11,2.5188,92.27,339,1229.9,1091,0.07,0.09,1.29638
20140915,97.88,2.5308,92.92,343,1233.6,989.5,0.07,0.09,1.29405
20140916,99.05,2.5588,94.88,343.75,1235.2,980.75,0.067,0.09,1.29595
20140917,98.97,2.5692,94.42,341.75,1234.4,982.5,0.066,0.09,1.28659
20140918,97.7,2.561,93.07,338.25,1225.7,971.5,0.068,0.09,1.29238
20140919,98.39,2.6114,92.41,331.5,1215.3,957,0.069,0.09,1.2829
20140922,96.97,2.5847,90.87,330.25,1216.8,938.25,0.065,0.09,1.2849
20140923,96.85,2.6287,91.56,325.5,1221,936.25,0.065,0.09,1.28473
20140924,96.95,2.6638,92.8,329.5,1218.6,936.75,0.066,0.09,1.27801
20140925,97,2.718,92.53,326,1221.2,922.75,0.073,0.09,1.2751
20140926,97,2.6619,93.54,323,1214.1,910.25,0.066,0.09,1.26845
20140929,97.2,2.6963,94.57,325.75,1217.5,923.5,0.066,0.08,1.26851
20140930,94.67,2.4373,91.16,320.75,1210.5,913.25,0.029,0.07,1.26312
20141001,94.16,2.4497,90.73,321.25,1214.6,916.75,0.049,0.09,1.26239
20141002,93.42,2.4091,91.01,322.75,1214.2,924.5,0.056,0.09,1.2669
20141003,92.31,2.3785,89.74,323.25,1192.2,912.25,0.061,0.09,1.2517
20141006,92.79,2.4132,90.34,332.5,1206.7,942.25,0.06,0.09,1.2655
20141007,92.11,2.3683,88.85,340.5,1211.7,940.75,0.059,0.09,1.26693
20141008,91.38,2.3184,87.31,343.25,1205.3,935,0.059,0.09,1.27343
20141009,90.05,2.2749,85.77,344.75,1224.6,942,0.059,0.08,1.26906
20141010,90.21,2.2575,85.82,334,1221,922.5,0.06,0.09,1.2628
20141013,88.89,2.2553,85.74,346,1229.3,945.25,0.06,0.08,1.27517
20141014,85.04,2.1802,81.84,357,1233.6,964.75,0.06,0.09,1.26585
20141015,83.78,2.1487,81.78,347.5,1244.1,952.5,0.061,0.09,1.28378
20141016,85.82,2.2109,82.7,352.25,1240.5,966.5,0.058,0.09,1.28092
20141017,86.16,2.2327,82.75,348,1238.3,951.75,0.059,0.09,1.27625
20141020,85.4,2.2002,82.71,348.25,1244,944.25,0.06,0.09,1.27996
20141021,86.22,2.2134,82.81,356,1251,964.25,0.06,0.09,1.27168
20141022,84.71,2.1556,80.52,353,1244.8,962.75,0.061,0.09,1.26477
20141023,86.83,2.2069,82.09,359.75,1228.5,993.25,0.06,0.09,1.26465
20141024,86.13,2.1817,81.01,353,1231.2,977.5,0.06,0.09,1.26705
20141027,85.83,2.1702,81,363,1229.1,1006,0.059,0.09,1.26972
20141028,86.03,2.1961,81.42,364.5,1229.2,1008,0.059,0.09,1.27333
20141029,87.12,2.2207,82.2,375.25,1224.3,1043,0.059,0.09,1.26368
20141030,86.24,2.1958,81.12,374,1198.1,1024.25,0.059,0.09,1.26141
20141031,85.86,2.1478,80.54,376.75,1171.1,1046.5,0.06,0.07,1.2525
20141103,84.78,2.1176,78.78,373.5,1169.4,1028.75,0.06,0.09,1.24817
20141104,82.82,2.078,77.19,364.5,1167.4,1010,0.061,0.1,1.25453
20141105,82.95,2.0867,78.68,370.25,1145.4,1020.5,0.061,0.09,1.2486
20141106,82.86,2.1301,77.91,371.25,1142.3,1031,0.061,0.09,1.2375
20141107,83.39,2.1352,78.65,367.5,1169.6,1040.25,0.062,0.09,1.24545
20141110,82.34,2.1011,77.4,369.25,1159.6,1027.5,0.068,0.09,1.2421
20141111,81.67,2.1036,77.94,373.75,1162.8,1066.5,0.068,0.09,1.24752
20141112,80.38,2.107,77.18,377.75,1158.9,1048.25,0.065,0.09,1.24385
20141113,77.49,2.0016,74.21,386.25,1161.1,1050.5,0.063,0.09,1.24767
20141114,79.41,2.0425,75.82,381.75,1185,1021,0.066,0.09,1.2523
20141117,79.31,2.0263,75.64,377.5,1183,1036.25,0.064,0.1,1.24499
20141118,78.47,2.0432,74.61,372,1196.7,1023.25,0.065,0.11,1.25364
20141119,78.1,2.0438,74.58,363.25,1193.6,1004.75,0.065,0.1,1.2554
20141120,79.33,2.0276,75.85,373.25,1190.7,1020.5,0.066,0.1,1.254
20141121,80.36,2.0565,76.51,372.75,1197.5,1039,0.069,0.1,1.23913
20141124,79.68,2.0334,75.78,367.5,1195.5,1033.75,0.069,0.1,1.24426
20141125,78.33,2.0318,74.09,374.25,1197.1,1051,0.065,0.1,1.24744
20141126,77.75,2.0351,73.69,378.25,1196.6,1047,0.066,0.1,1.25062
20141127,72.58,2.0351,73.69,378.25,1196.6,1047,0.066,0.1,1.24672
20141128,70.15,1.8276,66.15,375.75,1175.2,1016,0.067,0.08,1.2452
20141201,72.54,1.881,69,375.5,1218,1017,0.065,0.13,1.24697
20141202,70.54,1.8116,66.88,367.75,1199.2,995.75,0.065,0.12,1.23832
20141203,69.92,1.807,67.38,368.75,1208.5,998.25,0.065,0.12,1.23111
20141204,69.64,1.7948,66.81,376,1207.5,1010.5,0.065,0.12,1.23794
20141205,69.07,1.7734,65.84,381.5,1190.1,1036,0.067,0.12,1.22845
20141208,66.19,1.7066,63.05,377.5,1194.7,1043.75,0.065,0.12,1.23171
20141209,66.84,1.7236,63.82,383,1231.5,1049.25,0.073,0.12,1.23744
20141210,64.24,1.6418,60.94,382.5,1228.9,1032,0.067,0.12,1.24479
20141211,63.68,1.6244,59.95,390,1225.1,1042.25,0.085,0.12,1.24107
20141212,61.85,1.5973,57.81,396.25,1222,1047.25,0.068,0.12,1.24622
20141215,61.06,1.5764,55.91,408.5,1207.2,1039.5,0.069,0.11,1.24372
20141216,60.01,1.541,55.93,406,1193.9,1023.5,0.067,0.12,1.25114
20141217,61.18,1.5662,56.47,408.25,1194.3,1027,0.068,0.13,1.23424
20141218,59.27,1.5272,54.11,411,1194.7,1035,0.066,0.13,1.2286
20141219,61.38,1.5595,57.13,410.5,1195.9,1030.5,0.065,0.13,1.22287
20141222,60.11,1.535,55.26,411.75,1179.7,1038.25,0.066,0.13,1.22303
20141223,61.69,1.5704,57.12,414,1177.9,1038.5,0.066,0.13,1.21722
20141224,60.24,1.5127,55.84,407.75,1173.5,1028.75,0.067,0.13,1.21948
20141226,59.45,1.5087,54.73,414.75,1195.3,1047.5,0.068,0.13,1.21815
20141229,57.88,1.4528,53.61,412.75,1181.7,1041.75,0.068,0.13,1.21521
20141230,57.9,1.4537,54.12,406.5,1200.2,1037.75,0.066,0.13,1.21566
20141231,57.33,1.4721,53.27,397,1183.9,1019.25,0.066,0.06,1.20985
20150102,56.42,1.4334,52.69,395.75,1186,1002.5,0.066,0.12,1.20035
20150105,53.11,1.3814,50.04,406,1203.9,1039.75,0.07,0.12,1.19326
20150106,51.1,1.3543,47.93,405,1219.3,1051,0.071,0.12,1.18891
20150107,51.15,1.3376,48.65,396.25,1210.6,1052.75,0.073,0.12,1.18395
20150108,50.96,1.3409,48.79,394.25,1208.4,1045,0.074,0.12,1.17929
20150109,50.11,1.3232,48.36,400.25,1216,1051.5,0.075,0.12,1.18415
20150112,47.43,1.2745,46.07,402,1232.7,1013.5,0.075,0.12,1.18343
20150113,46.59,1.2685,45.89,385.75,1234.3,1000,0.074,0.12,1.17731
20150114,48.69,1.3507,48.48,381,1234.4,992.5,0.073,0.12,1.17895
20150115,47.67,1.2994,46.25,380,1264.7,991,0.074,0.12,1.16338
20150116,50.17,1.3588,48.69,387,1276.9,991.75,0.074,0.13,1.1561
20150120,47.99,1.3128,46.39,390.25,1294.2,982,0.077,0.12,1.1551
20150121,49.03,1.3255,47.78,388,1293.7,983.5,0.074,0.12,1.16105
20150122,48.52,1.3308,46.31,383.75,1300.7,976.75,0.075,0.12,1.1366
20150123,48.79,1.3479,45.59,386.75,1292.6,972.75,0.073,0.12,1.1206
20150126,48.16,1.3167,45.15,384,1279.4,983.5,0.071,0.12,1.12387
20150127,49.6,1.3501,46.23,381.25,1291.7,973.75,0.073,0.11,1.13807
20150128,48.47,1.345,44.45,373.25,1285.9,970.25,0.087,0.12,1.12882
20150129,49.13,1.3537,44.53,371.5,1254.6,968.25,0.071,0.11,1.13193
20150130,52.99,1.4788,48.24,370,1278.5,961,0.071,0.06,1.12865
20150202,54.75,1.5446,49.57,369.75,1276.2,959.5,0.071,0.12,1.13413
20150203,57.91,1.6013,53.05,385.75,1259.7,987,0.073,0.12,1.1481
20150204,54.16,1.4817,48.45,383.5,1263.8,972,0.075,0.11,1.13457
20150205,56.57,1.5248,50.48,385.25,1262,981.25,0.076,0.12,1.14775
20150206,57.8,1.5591,51.69,385.75,1233.9,973.5,0.073,0.11,1.1316
20150209,58.34,1.5782,52.86,391.25,1240.8,978.5,0.081,0.12,1.13245
20150210,56.43,1.5523,50.02,388,1231.6,969,0.074,0.12,1.13203
20150211,54.66,1.5432,48.84,385.75,1219,977.75,0.074,0.12,1.13338
20150212,59.28,1.5955,51.21,383,1220.1,983.75,0.074,0.12,1.1403
20150213,61.52,1.6262,52.78,387.25,1226.5,990.5,0.073,0.12,1.1391
20150217,62.53,1.5901,53.53,389.5,1208.1,1007.75,0.079,0.12,1.14115
20150218,60.53,1.5736,52.14,383.75,1199.7,995.75,0.077,0.12,1.13975
20150219,60.21,1.6162,51.16,389.75,1207.1,1007.25,0.082,0.12,1.1366
20150220,60.22,1.6407,50.34,385.25,1204.4,999.25,0.075,0.12,1.13813
20150223,58.9,1.6462,49.45,378.75,1200.3,999.25,0.078,0.11,1.13345
20150224,58.66,1.6202,49.28,377.5,1196.9,1016,0.077,0.11,1.13407
20150225,61.63,1.7187,50.99,375.75,1201,1007.75,0.086,0.11,1.13615
20150226,60.05,1.7076,48.17,380,1209.6,1024,0.075,0.11,1.11973
20150227,62.58,1.7676,49.76,384.5,1212.6,1030.75,0.074,0.06,1.1197
20150302,59.54,1.8973,49.59,378.75,1207.7,1011.25,0.075,0.12,1.11845
20150303,61.02,1.9499,50.52,382,1204,1008.75,0.075,0.12,1.1176
20150304,60.55,1.9257,51.53,381.5,1200.6,989,0.075,0.11,1.1079
20150305,60.48,1.8873,50.76,382.75,1195.9,979.25,0.08,0.11,1.10302
20150306,59.73,1.8819,49.61,379.25,1164.1,979.25,0.075,0.12,1.08428
20150309,58.53,1.8747,50,383.25,1166.4,988.25,0.076,0.12,1.08533
20150310,56.39,1.8183,48.29,382.25,1160.1,980,0.076,0.12,1.06805
20150311,57.54,1.8264,48.17,384,1150.7,989,0.083,0.11,1.05452
20150312,57.08,1.8095,47.05,382.25,1152.1,986.5,0.076,0.11,1.06252
20150313,54.67,1.7623,44.84,374,1152.6,968.25,0.075,0.11,1.04945
20150316,53.94,1.7286,43.88,379,1153.3,969.25,0.075,0.12,1.05675
20150317,53.51,1.7301,43.46,371,1148.3,954.5,0.075,0.12,1.05965
20150318,55.91,1.7991,44.66,374.75,1151.4,965,0.075,0.11,1.08275
20150319,54.43,1.7743,43.96,373.5,1169.1,961.75,0.071,0.12,1.0658
20150320,55.32,1.7978,45.72,385,1184.8,973.75,0.066,0.12,1.08205
20150323,55.92,1.8039,47.45,390.25,1188,983.5,0.065,0.12,1.09445
20150324,55.11,1.7997,47.51,393.25,1191.7,981.75,0.064,0.11,1.0919
20150325,56.48,1.8365,49.21,395,1197.3,978.75,0.065,0.12,1.09725
20150326,59.19,1.8817,51.43,391.25,1205.1,974.5,0.065,0.11,1.0875
20150326,59.19,1.8817,51.43,391.25,1205.1,974.5,0.065,0.11,1.0897
20150330,56.29,1.8006,48.68,394.5,1184.8,967.75,0.064,0.12,1.08335
20150331,55.11,1.77,47.6,376.25,1183.1,973.25,0.015,0.06,1.0731
20150401,57.1,1.8312,50.09,381.75,1208.1,989.75,0.056,0.12,1.0764
20150402,54.95,1.7613,49.14,386.5,1200.9,986,0.057,0.12,1.08815
20150406,58.12,1.8425,52.14,385,1218.6,978.5,0.057,0.13,1.09235
20150407,59.1,1.8609,53.98,383,1210.6,971,0.058,0.12,1.0815
20150408,55.55,1.7392,50.42,379.25,1203.1,971.5,0.059,0.12,1.07805
20150409,56.57,1.7592,50.79,378,1193.6,953.5,0.059,0.12,1.06595
20150410,57.87,1.8073,51.64,377,1204.6,951.5,0.061,0.12,1.06032
20150413,57.93,1.8046,51.91,370.5,1199.3,948.75,0.06,0.13,1.05675
20150414,58.43,1.836,53.29,373.5,1192.8,960.25,0.059,0.13,1.06543
20150415,60.32,1.936,56.39,376,1201.5,965,0.061,0.13,1.06855
20150416,63.98,1.9354,56.71,376.25,1198,966,0.066,0.13,1.0761
20150417,63.45,1.9299,55.74,379.75,1202.9,968.75,0.063,0.13,1.0807
20150420,63.45,1.9315,56.38,378,1193.5,977.5,0.062,0.13,1.0739
20150421,62.08,1.8881,56.61,373,1202.9,975.25,0.062,0.13,1.07355
20150422,62.73,1.9245,56.16,372.5,1186.9,970.5,0.062,0.13,1.07245
20150423,64.85,1.9956,57.74,370.75,1194.4,978.25,0.063,0.13,1.08255
20150424,65.28,2.0079,57.15,364.5,1175.2,969.75,0.065,0.13,1.0874
20150427,64.83,2.009,56.99,360.75,1203.3,973,0.064,0.13,1.08905
20150428,64.64,2.0018,57.06,361,1213.6,977.5,0.064,0.13,1.09815
20150429,65.84,2.0179,58.58,363.75,1209.8,988.5,0.064,0.13,1.11302
20150430,66.78,2.0451,59.63,362.5,1182.4,978.5,0.063,0.08,1.12247
20150501,66.46,2.0453,59.15,359.75,1174.5,968.5,0.068,0.13,1.11993
20150504,66.45,2.0339,58.93,358.75,1186.8,983,0.068,0.13,1.1146
20150505,67.52,2.0634,60.4,361.25,1193.2,993.5,0.068,0.13,1.1185
20150506,67.77,2.0366,60.93,366.5,1190.3,990.5,0.068,0.13,1.135
20150507,65.54,1.9903,58.94,357.75,1182.4,981.5,0.065,0.13,1.12665
20150508,65.39,1.9918,59.39,358.5,1189.1,984.5,0.068,0.13,1.12015
20150511,64.91,1.9864,59.25,358.25,1183.2,983,0.067,0.13,1.11545
20150512,66.86,2.0393,60.75,357,1192.6,967,0.067,0.13,1.12145
20150513,66.81,2.0405,60.5,356,1218.4,975,0.068,0.13,1.1357
20150514,66.59,2.0575,59.88,361,1225.4,963,0.068,0.13,1.14102
20150515,66.81,2.0568,59.69,361,1225.5,963,0.07,0.13,1.14522
20150518,66.27,2.0411,59.43,368,1227.8,954.5,0.068,0.13,1.13135
20150519,64.02,1.995,57.26,362,1206.9,946.25,0.069,0.12,1.115
20150520,65.03,2.0411,57.26,360,1208.9,941.25,0.069,0.12,1.10938
20150521,66.54,2.0824,60.72,365,1204.4,938.5,0.07,0.12,1.11135
20150522,65.37,2.0539,59.72,360,1204.3,924.25,0.072,0.13,1.1015
20150526,63.72,1.9983,58.03,355,1187.2,922.5,0.071,0.12,1.0873
20150527,62.06,1.9445,57.51,349.5,1185.9,927,0.074,0.12,1.09048
20150528,62.58,1.9851,57.68,353.5,1185.9,926,0.071,0.12,1.09485
20150529,65.56,2.0858,60.3,351.5,1189.4,934,0.073,0.08,1.0987
20150601,64.88,2.0422,60.2,352.25,1188.3,926,0.073,0.12,1.09272
20150602,65.49,2.0648,61.26,359,1194.1,940.75,0.075,0.12,1.11525
20150603,63.8,2.0453,59.64,359,1184.7,935.25,0.074,0.13,1.12745
20150604,62.03,1.9806,58,363.5,1174.9,946.5,0.073,0.13,1.1238
20150605,63.31,2.03,59.13,360.5,1167.8,937.75,0.075,0.13,1.1113
20150608,62.69,2.0075,58.14,365.25,1173.2,944.25,0.073,0.13,1.12925
20150609,64.88,2.0771,60.14,365,1177.3,951.5,0.074,0.13,1.12835
20150610,65.7,2.1464,61.43,357.25,1186.1,949.5,0.089,0.13,1.13265
20150611,65.11,2.1381,60.77,356.5,1179.9,940,0.074,0.13,1.1258
20150612,63.87,2.1211,59.96,353,1178.8,940,0.074,0.13,1.12695
20150615,62.61,2.0991,59.52,348.25,1185.3,937.75,0.073,0.13,1.12835
20150616,63.7,2.1245,59.97,354,1180.5,957.5,0.073,0.13,1.12465
20150617,63.87,2.1005,59.92,359.25,1176.4,969,0.076,0.14,1.13395
20150618,64.26,2.1101,60.45,358,1201.5,977.75,0.074,0.14,1.1358
20150619,63.02,2.0586,59.61,353.25,1201.5,971.5,0.074,0.14,1.1353
20150622,63.34,2.0297,59.68,360,1183.7,989.5,0.073,0.13,1.1342
20150623,64.45,2.0766,59.68,367.5,1176.2,987.5,0.074,0.13,1.11675
20150624,63.49,2.0555,60.27,366.5,1172.6,981.75,0.077,0.13,1.12115
20150625,63.2,2.0368,59.7,376.5,1171.5,1000.25,0.073,0.13,1.12095
20150626,63.26,2.0485,59.63,385,1172.9,1002,0.073,0.13,1.1166
20150629,62.01,2.0303,58.33,383.25,1178.5,1002.5,0.072,0.13,1.1236
20150630,63.59,2.0896,59.47,414,1171.5,1056.25,0.011,0.14,1.11405
20150701,62.01,2.0068,56.96,413.75,1169,1044,0.011,0.08,1.10535
20150702,62.07,2.0343,56.93,419.75,1163,1045.25,0.072,0.13,1.10865
20150703,60.32,2.0343,56.93,419.75,1163,1045.25,0.075,0.13,1.1114
20150706,56.54,1.9237,52.53,418.5,1172.9,1033.75,0.075,0.13,1.10545
20150707,56.85,1.9494,52.33,415.75,1152.4,1002,0.075,0.13,1.1012
20150708,57.05,1.999,51.65,416.25,1163.3,1006.25,0.075,0.13,1.10765
20150709,58.61,2.0451,52.78,421.25,1159,1037.75,0.075,0.13,1.10385
20150710,58.73,2.0165,52.74,427.25,1157.7,1043.5,0.076,0.13,1.11645
20150713,57.85,1.9396,52.2,433.5,1155.2,1045.25,0.075,0.13,1.1003
20150714,58.51,1.9307,53.04,433.5,1153.3,1045.25,0.076,0.13,1.10115
20150715,57.05,1.8589,51.41,424,1147.2,1039,0.076,0.13,1.0948
20150716,57.51,1.8967,50.91,430,1143.8,1019,0.075,0.13,1.08755
20150717,57.1,1.9286,50.89,420.25,1131.8,1014.75,0.074,0.14,1.08295
20150720,56.65,1.9303,50.15,405,1106.7,1007.75,0.074,0.13,1.0827
20150721,57.04,1.9209,50.36,406.5,1103.4,1018.75,0.076,0.14,1.0934
20150722,56.13,1.8676,50.36,402.75,1091.4,1020.75,0.075,0.13,1.09335
20150723,55.27,1.8521,48.45,403.25,1094,1010,0.076,0.13,1.0984
20150724,54.62,1.8282,48.14,392.5,1085.6,991.25,0.076,0.13,1.09905
20150727,53.47,1.8204,47.39,373,1096.5,961.25,0.075,0.13,1.10885
20150728,53.3,1.8032,47.98,375,1096.3,974.75,0.075,0.14,1.10595
20150729,53.38,1.8224,48.79,367.75,1092.7,983,0.074,0.14,1.0986
20150730,53.31,1.8279,48.52,373.25,1092.7,990.25,0.075,0.14,1.0933
20150731,52.21,1.841,47.12,371,1094.9,980.75,0.064,0.14,1.0988
20150803,49.52,1.6745,45.17,366.5,1089.4,977.5,0.074,0.08,1.09495
20150804,49.99,1.6852,45.74,368.75,1090.7,976,0.076,0.14,1.0882
20150805,49.59,1.6705,45.15,372.75,1085.7,991.75,0.078,0.14,1.09085
20150806,49.52,1.6478,44.66,369.75,1090.2,985.5,0.076,0.14,1.09285
20150807,48.61,1.623,43.87,372.75,1094.1,1009,0.076,0.14,1.09685
20150810,50.41,1.694,44.96,390.25,1104.2,1044.75,0.075,0.14,1.1019
20150811,49.18,1.6937,43.08,376.5,1107.6,1014,0.076,0.14,1.10425
20150812,49.66,1.7635,43.3,357.25,1123.2,951,0.077,0.15,1.11565
20150813,49.22,1.7141,42.23,363.75,1115.7,993,0.075,0.15,1.1149
20150814,49.03,1.6869,42.23,364,1112.9,993,0.076,0.15,1.11065
20150817,48.74,1.6542,41.87,363.25,1118.6,927,0.077,0.14,1.1078
20150818,48.81,1.6468,42.62,366.25,1117.1,913.25,0.083,0.15,1.1022
20150819,47.16,1.5592,40.8,367.25,1128.1,903.5,0.077,0.15,1.11205
20150820,46.62,1.5346,41.14,371,1153,921.5,0.076,0.15,1.12445
20150821,45.46,1.5449,40.45,365.25,1159.6,905.25,0.077,0.15,1.1386
