TradDate,S62343,S62284,S62566,S62500,S62583,S62421,S62554,S62434,S62338,S62393,S62549,S62355,S62398,S62542,S62524,S62543,S62272,S62254,S62561,S62535,S62488,S62571,S62501,S62511,S62487,S62591,S62260,S62553,S62379,S62333,S62319,S62439,S62321,S62368,S62507,S62555,S62482,S62536,S62477,S62279,S62278,S62326,S62475,S62320,S62573,S62572,S62375,S62392,S62356,S62416,S62512,S62548,S62596,S62506,S62441,S62590,S62523,S62537,S62271,S62345,S62565,S62374,S62415,S62517,S62595,S62440,S62349,S62283,S62380,S62481,S62585,S62547,S62285,S62337,S62259,S62381,S62560,S62584,S62525,S62435,S62351,S62476,S62429,S62277,S62541,S62505,S62422,S62325,S62397,S62399,S62332,S62513,S62261,S62518,S62350,S62273,S62567,S62253,S62373,S62339
20080211,-1.768703978,-2.167346159,-3.124302294,-1.075314003,-0.145025115,-0.509249485,-2.905749254,-1.31236923,0,-0.33428403,-1.490956243,-1.067449509,-2.182689913,-1.507625759,-1.398498638,-2.612777005,-2.439395983,-1.22370139,-0.122810401,-1.587998467,0.306543058,-0.885963304,-1.931684887,-0.560241116,-1.300225941,0,-2.353428543,-1.3510355,-0.935073697,-1.387004682,1.471866452,-2.488476676,-1.000869187,-1.858153512,-1.052323882,-2.633327877,-0.475282326,-1.809068067,-1.080935457,-1.389931107,-1.101655792,-0.278162343,-1.447159812,-1.858757965,-0.480156076,-1.040350509,-0.197539971,-2.105546304,1.356993819,-2.387762871,-0.71059306,-1.289575527,-1.487758834,-1.354013855,-2.892228385,-2.309401077,-2.290287618,0,-1.605584659,-2.012484438,0.642126464,-1.207571053,-0.242240316,-1.295378279,-1.499197336,-1.753734822,-1.067983897,1.295576053,-1.302331084,-2.731152875,-1.289196524,0.28051954,-2.680606267,-0.585714389,-2.549143595,-0.658167523,0,-1.461759226,-3.174432017,-1.75132202,1.896279913,-1.619714054,-1.401070545,-1.853519665,-2.053818416,-0.381231635,1.208902838,-2.38937278,-1.942617038,-2.3424598,-2.160702342,-0.667275235,0,-0.444599058,-1.481877512,-1.308983119,-1.926504011,-2.128731403,-1.804863296,1.905261401
20080212,-1.90475813,-2.334065095,-3.251824836,-1.158030465,-0.612328265,-1.449402381,-2.986464511,-1.365935321,0,-0.55714005,-1.668451034,-0.368086037,-1.778488077,-1.623596971,-1.506075456,-2.704992664,-2.507156983,-2.363009581,-1.146230408,-3.066479798,0.330123293,-0.954114328,-2.080276032,-0.665286325,-0.60948091,0,-3.170591232,-1.706571158,-1.558456161,-1.578315673,1.324679807,-2.60057022,-1.000869187,-1.531445202,-1.329251219,-2.206301734,-0.79213721,-1.809068067,-1.470072222,-1.496848884,-1.232805292,-2.59618187,-1.590089177,-2.115138373,-1.2604097,-1.314126959,-1.843706398,-2.267511404,1.221294437,-2.571436939,-0.863858229,-0.247995294,-1.519080073,-1.540774386,-2.091303601,0,-2.719716546,2.84827598,-2.006980824,-2.167290933,0.491037884,-1.81135658,-0.40373386,-2.540934317,-2.072964218,-2.922891369,-1.150136505,1.166018448,-1.546518162,-2.941241558,-1.4426723,-0.392727356,-0.515501205,1.441758497,-2.653190272,-0.781573934,0,-1.574202244,-3.418619096,-1.813133386,2.042147598,-2.349726022,-1.508845203,-1.943206101,-2.211804448,-1.000733043,1.301895364,-2.573170687,-2.500398168,-3.087787919,-2.910946211,-0.862575304,-0.586238362,-0.74099843,-1.759729546,-1.489532515,-1.980018011,-2.626579876,-1.943698935,1.847526207
20080213,-2.040812282,-2.50078403,-3.379347379,-1.240746927,-0.709011676,-2.389555278,-3.067179768,-2.035511459,2.449489743,-0.77999607,-1.845945825,-1.361918339,-2.613838538,-1.072733713,-1.613652275,-2.797208323,-2.574917982,-2.531795979,-0.286557602,-2.026067009,-0.188641882,-1.544756531,-2.228867177,-1.173004836,-0.853273274,1.750379898,-3.235964247,-0.426642789,-2.181838626,-1.769626664,1.177493162,-2.712663764,-2.001738375,-2.144023283,-2.880044309,-2.324920107,-2.323602483,-1.809068067,-1.859208986,-2.095588438,-1.967242486,-0.649045467,-2.143940463,-2.371518782,-1.350438964,-1.587903408,-1.975399712,-2.429476504,1.085595055,-2.755111006,-1.337586936,-1.487971762,-1.910595555,-2.801407975,-2.313782708,-2.309401077,-2.783335646,0,-2.408376989,-2.322097429,-0.528810029,-1.207571053,-0.565227405,-2.6405788,-2.221033091,-2.023540179,-1.232289112,1.036460843,-1.790705241,-2.1849223,-2.30213665,-0.420779309,-3.093007231,1.396703544,-3.156082546,-0.904980345,-0.961539696,-2.009918936,-0.854654774,-2.348831886,2.188015284,-2.555041888,-1.61661986,-2.376690539,-1.764177358,-1.072213974,1.39488789,-2.756968593,-2.61580116,-2.608648414,-2.970965721,-1.432200505,-1.172476725,-1.037397801,-2.341895711,-1.67008191,-2.033532012,-2.729583008,-2.082534573,1.789791013
20080214,-2.176866434,-0.750235209,-3.506869921,-1.323463388,-1.546934565,-2.428728315,-3.147895025,-2.705087596,2.449489743,-1.00285209,-2.023440615,-1.509152754,-2.82941285,-1.855539395,-1.721229093,-2.889423982,-2.642678982,-2.700582378,-2.251524016,-3.50454834,-1.249752466,-2.135398734,-0.668660153,-1.680723347,-1.097065637,1.750379898,-3.301337262,-0.782178447,-2.805221091,-3.060975851,1.030306517,-3.340387611,-3.002607562,-2.286958169,-1.883105894,-2.989182995,-1.425846978,-3.618136135,-2.248345751,-1.710684439,-2.098391986,-0.83448703,-2.286869827,-2.627899191,-2.820916947,-1.861679858,-0.592619914,-2.591441604,0.949895673,-2.938785073,-1.490852105,-1.587169879,-2.302111038,-1.914295449,-2.536261814,-2.309401077,-3.212764575,0,-2.809773154,-2.476903924,-0.679898609,-2.415142106,-2.583896707,-2.740223284,-2.369101963,-2.158442857,-1.944278377,0.906903237,-2.970942786,-3.361418923,-1.749623854,-1.094026205,-0.927902169,1.351648591,-3.260129223,-1.97450257,-0.961539696,-2.445635629,-1.098841852,-2.884530387,2.333882969,-2.760357754,-2.344098797,-2.122578972,-2.527776513,-1.691715382,-0.650947682,-1.531649218,-2.731204153,-2.741742721,-3.03098523,-1.627500574,-1.758715087,-1.333797173,-2.924061877,-1.850631306,-2.087046012,-2.832586141,-2.221370211,0.404146358
20080215,-2.312920586,-2.834221901,-3.634392464,-1.40617985,-2.755477194,-2.467901352,-3.228610282,-2.758653687,1.224744871,-1.22570811,-2.200935406,-1.656387169,-3.044987163,-2.638345078,-1.828805911,-2.981639641,-2.710439981,-2.869368777,-1.39185121,-2.464135552,-2.31086305,-2.726040936,-2.526049468,-2.389778509,-1.340858001,0,-3.366710277,-1.137714105,-3.428603555,-2.152248645,0.883119871,-3.452481155,-3.002607562,-2.429893054,-2.160033232,-3.107801368,-1.742701862,-1.809068067,-2.637482516,-1.817602217,-3.436116876,-1.019928592,-2.840721113,-2.8842796,-2.910946211,-2.135456308,-0.724313228,-2.753406705,0.814196291,-1.714291292,-2.285044348,-1.686367997,-2.693626521,-2.101055981,-2.758740921,0,-3.642193503,0,-3.211169318,-2.631710419,-0.830987188,-3.018927633,-0.888214493,-2.839867767,-2.517170836,-2.293345536,-2.026430984,0.777345632,-2.279079397,-3.571507606,-3.315076775,-2.412468041,-1.134102651,1.306593638,-3.3641759,-2.097908981,-0.961539696,-3.204625996,-1.34302893,-2.946341752,2.479750655,-2.96567362,-2.451873454,-2.899861412,-2.685762545,-2.311216789,-0.557955156,-3.124564405,-3.73136342,-2.874837028,-3.09100474,-2.197125775,-1.758715087,-1.630196545,-2.897599779,-2.031180702,-2.140560012,-3.330434614,-2.360205849,1.674320625
20080216,-3.492056572,-3.000940836,-3.761915007,-1.488896312,-2.481540865,-2.50707439,-3.309325539,-2.812219778,2.449489743,-1.44856413,-2.378430197,-2.65021947,-3.260561475,-3.42115076,-1.93638273,-3.427348659,-2.778200981,-3.038155175,-1.47372481,-2.683169823,-2.829628225,-3.316683139,-2.674640613,-2.696160369,-1.584650365,0,-2.680293619,-1.493249763,-1.662353239,-2.343559636,0.735933226,-3.564574699,-3.002607562,-2.57282794,-2.436960569,-3.226419741,-2.059556746,-1.809068067,-3.02661928,-1.924519994,-2.360690984,-1.205370154,-2.983650478,-3.140660009,-3.000975476,-2.409232757,-2.370479655,-2.915371805,0.67849691,-3.306133207,-2.438309518,-1.785566114,-3.085142003,-1.213943456,-1.957816137,-2.309401077,-3.340002776,0,-3.612565483,-2.786516914,-0.982075768,-2.415142106,-1.049708037,-0.64768914,-2.665239709,-2.428248214,-2.738420249,0.647788027,-2.523266475,-3.781596289,-3.468552552,-2.440519995,-3.711608678,2.297802605,-3.468222578,-2.221315391,-0.961539696,-2.993795339,-1.587216009,-3.008153117,2.625618341,-2.646293384,-2.559648112,-2.645749845,-2.843748577,-2.930718196,-0.46496263,-1.899245031,-3.846766412,-3.620165146,-3.841248609,-2.018100712,-1.758715087,-0.222299529,-2.87113768,-2.211730098,-2.194074013,-3.433437746,-2.499041487,1.616585431
20080217,-3.628110724,-1.250392015,-3.889437549,-0.620373463,-2.948844015,-3.447227286,-2.152406855,-2.865785869,1.224744871,-1.67142015,-2.555924988,-2.797453885,-2.856359639,-3.537121972,-4.518226369,-3.166070959,-2.84596198,-3.206941574,-2.497144818,-2.902204094,-2.80604799,-3.384834163,-2.823231758,-2.599868927,-2.762980124,1.750379898,-3.497456308,-1.848785421,-2.285735703,-2.534870627,0.588746581,-2.645407638,-1.000869187,-2.715762825,-2.713887906,-2.799393599,-3.591022019,-1.809068067,-3.415756045,-2.031437772,-1.888552787,-3.52338968,-3.126579842,-3.397040418,-3.781229099,-2.683009207,-0.987699856,-1.83560447,0.542797528,-3.489807274,-2.271111151,-0.743985881,-2.396074754,-2.474577044,-1.156891354,0,-2.672002221,0,-2.809773154,-2.941323409,-1.133164348,-2.415142106,-1.211201581,-0.747333623,-2.387610572,-3.597404762,-2.190736199,0.518230421,-1.831403087,-3.025277031,-2.210051184,-2.468571949,-1.546503616,0.180219812,-2.774578062,-2.344721802,0,-2.459691006,-1.831403087,-2.596077348,2.771486026,-3.376305352,-2.667422769,-2.391638278,-3.001734609,-3.002199128,-0.371970104,-3.492160217,-3.962169405,-3.753259453,-2.520819399,-1.839075649,-2.34495345,-2.222995289,-2.54036145,-2.392279493,-2.247588013,-3.141595538,-2.637877126,0.230940776
20080218,-2.721083043,0.500156806,-2.550450852,-0.703089925,-2.674907686,-1.684440605,-1.614305141,-2.303341914,1.224744871,0.66856806,-1.916943741,-1.251492527,-3.071933952,-1.652589774,-2.151536366,-2.197806539,-2.134471485,-1.434684388,-1.637472012,-1.861791306,-1.697776935,-2.408002827,-2.971822903,-1.899567533,-3.941309883,1.750379898,-2.811039649,-2.204321078,-2.909118168,-2.726181617,0.441559936,-1.726240577,-1.000869187,-2.858697711,-4.264680996,-1.826722941,-3.907876903,-1.809068067,-3.804892809,-1.154711997,-0.813126894,-1.576253278,-2.447665362,-2.179233476,-2.490809645,-2.956785657,-1.11939317,0.485895301,0.407098146,-2.265313493,-2.103912784,-0.843183998,-1.34681326,-2.661337576,-0.35596657,0,-2.004001665,0,-2.006980824,-3.096129905,-1.284252927,-1.207571053,-1.372695126,-0.846978106,-1.258585418,-2.698053572,-2.902725464,0.388672816,-2.075590165,-3.235365714,-3.069515533,-2.496623903,-1.752704098,-0.901099061,-1.68208795,-0.575896583,0,-1.602312998,-2.075590165,-1.710114443,2.917353712,-3.056925116,-2.775197426,-1.793728708,-3.159720641,-2.525659584,1.859850521,-0.857723562,-2.308059847,-3.274119948,-1.89061455,-2.034375718,-2.34495345,-2.519394661,-1.600956955,-3.610987914,-3.53192402,-2.060062648,-2.776712764,0.173205582
20080219,-1.292514445,0.333437871,-2.677973395,-1.737045697,-1.289112138,-0.822633784,-1.076203427,-1.740897958,1.224744871,0.44571204,-0.461486456,-0.552129056,-1.42817982,-0.434892046,0.215153637,-0.87604876,-1.42298099,-0.632948995,-0.777799206,-0.821378517,-0.58950588,-1.431171492,-3.120414048,-0.997929487,-2.316027457,0,-1.372833317,-0.92439271,-1.142867852,-0.717416215,0.29437329,-0.807073517,0,-1.59270301,-1.993876829,-1.399696799,-1.795511009,0,-2.205108333,-0.277986221,-0.340988698,-3.894272805,-1.35782896,-0.961426533,-1.20039019,-0.711818769,-1.251086484,0.323930201,0.271398764,-1.040819713,-0.975323807,0.198396235,-0.657746011,-3.921971165,-0.578445677,0,-0.970191282,0,-1.204188494,-3.2509364,-1.435341507,0,-1.53418867,-0.946622589,-0.555258273,-1.798702381,-1.725204757,0.259115211,-1.383726777,-1.512638515,-1.811014164,-1.234285975,-1.95890458,0.090109906,-0.589597838,0.246812821,0,-0.74493499,-2.319777244,-0.824151539,3.063221397,-1.688152676,-1.643563524,-0.852021136,-2.71209355,-2.04912004,-0.185985052,-1.041521468,-1.096328427,-1.570512821,-1.2604097,-1.855350654,-1.172476725,-1.111497644,-0.661552461,-2.753378285,-2.354616013,-0.978529758,-1.318938563,0.115470388
20080220,-0.385486764,0.166718935,-2.805495937,-0.868522849,-0.273936329,-0.861806821,-0.538101714,-0.562443956,1.224744871,0.22285602,0.177494791,0.147234415,-0.404201836,0.115971212,0.107576818,-0.2612777,-0.711490495,-0.801735393,-0.859672806,-1.040412789,-0.023580235,-0.454340156,0.148591145,-0.498964744,0.243792364,0,-1.438206332,0.355535658,-1.766250316,0.191310991,0.147186645,-0.919167061,0,0.142934886,-0.996938415,-0.427026142,-0.897755505,0,-0.605323856,0.106917777,-0.472138197,-1.947136402,-0.67891448,-1.217806942,-0.600195095,0.27377645,0.131693314,0.1619651,0.135699382,-1.22449378,-0.167198367,0.099198117,-0.328873005,-0.887112525,0.222479107,0,-0.302190727,0,0,-1.6254682,-0.717670754,0,0.161493544,0.099644483,-0.277629136,0.134902679,-0.54768405,0.129557605,-1.627913855,-0.756319258,-0.552512796,-0.617142987,0.206200482,-0.991208967,-0.294798919,0.123406411,0.961539696,-0.210830658,0.244187078,-0.41207577,3.209089083,-0.844076338,-1.131633902,-0.597909569,-1.053240214,-0.476539544,-0.092992526,0.183797906,-0.769353282,-1.091373316,-0.63020485,-0.553350195,-0.586238362,-1.407897016,-0.33077623,-0.85760963,-1.177308007,-0.686687549,-0.659469281,0.057735194
20080221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
